Date,Category,Region,Weather,Advertising,Discount,Month,Year,Season,Sales,Customer_Count,Profit
2024-05-20,Apparel,East,Rainy,1497.94,14.77,May,2024,Spring,2399.22,90,537.42
2024-05-21,Apparel,West,Sunny,1439.26,19.3,May,2024,Spring,2422.03,122,594.11
2024-05-21,Home Goods,West,Rainy,504.32,16.89,May,2024,Spring,1853.79,104,531.87
2024-05-21,Home Goods,East,Sunny,1183.97,14.39,May,2024,Spring,2336.53,97,565.16
2024-05-21,Apparel,South,Cloudy,546.67,10.25,May,2024,Spring,1733.39,81,519.44
2024-05-21,Home Goods,North,Snowy,1594.79,7.38,May,2024,Spring,2385.91,56,638.64
2024-05-22,Apparel,South,Cloudy,1108.63,9.78,May,2024,Spring,2366.8,71,599.8
2024-05-25,Electronics,North,Rainy,1218.61,13.72,May,2024,Spring,2638.22,86,656.4
2024-05-25,Apparel,North,Snowy,1677.29,21.41,May,2024,Spring,2752.25,127,601.21
2024-05-26,Electronics,North,Rainy,1296.11,6.5,May,2024,Spring,2464.83,59,601.87
2024-05-27,Home Goods,North,Sunny,1803.42,9.36,May,2024,Spring,2441.06,74,594.22
2024-05-28,Electronics,North,Cloudy,1514.64,10.55,May,2024,Spring,2622.13,73,601.74
2024-05-28,Electronics,East,Sunny,1103.67,9.13,May,2024,Spring,2607.89,62,675.69
2024-05-29,Home Goods,West,Snowy,1121.7,27.18,May,2024,Spring,2517.33,155,557.8
2024-05-30,Apparel,East,Sunny,1313.71,12.61,May,2024,Spring,2560.43,81,614.04
2024-05-30,Home Goods,West,Snowy,1643.89,18.8,May,2024,Spring,2812.65,116,663.08
2024-06-01,Electronics,North,Cloudy,1699.58,28.11,June,2024,Summer,3017.38,158,679.97
2024-06-01,Apparel,West,Sunny,1180.92,24.99,June,2024,Summer,2492.55,147,584.09
2024-06-01,Apparel,South,Cloudy,1643.46,12.34,June,2024,Summer,2155.18,77,553.57
2024-06-02,Electronics,South,Sunny,1466.89,21.19,June,2024,Summer,2549.88,119,696.1
2024-06-02,Home Goods,West,Snowy,1688.78,15.35,June,2024,Summer,2217.22,99,575.65
2024-06-03,Electronics,South,Cloudy,1511.52,19.01,June,2024,Summer,2692.71,124,680.55
2024-06-03,Electronics,South,Rainy,1775.71,5.9,June,2024,Summer,2676.99,57,634.65
2024-06-04,Apparel,West,Cloudy,1609.11,8.16,June,2024,Summer,2322.36,62,549.55
2024-06-04,Electronics,South,Cloudy,503.03,5.14,June,2024,Summer,1876.98,41,477.29
2024-06-09,Apparel,South,Rainy,1497.72,23.28,June,2024,Summer,2446.3,135,595.0
2024-06-10,Home Goods,North,Sunny,1106.36,18.54,June,2024,Summer,2131.66,112,479.86
2024-06-10,Electronics,West,Cloudy,1065.97,18.05,June,2024,Summer,2431.71,111,600.95
2024-06-13,Home Goods,North,Sunny,1279.56,17.52,June,2024,Summer,2125.22,98,548.19
2024-06-14,Home Goods,East,Cloudy,1763.35,24.13,June,2024,Summer,2526.42,147,681.9
2024-06-14,Electronics,South,Rainy,913.32,21.35,June,2024,Summer,2458.65,120,514.25
2024-06-14,Electronics,South,Snowy,651.41,5.08,June,2024,Summer,2077.61,47,523.02
2024-06-15,Apparel,East,Sunny,705.5,28.57,June,2024,Summer,2118.81,163,532.53
2024-06-15,Electronics,North,Cloudy,545.82,15.41,June,2024,Summer,2044.01,98,443.62
2024-06-16,Electronics,South,Cloudy,1101.41,5.73,June,2024,Summer,2133.7,51,499.46
2024-06-16,Home Goods,West,Cloudy,894.97,13.63,June,2024,Summer,1834.56,97,603.28
2024-06-18,Apparel,South,Snowy,708.31,26.54,June,2024,Summer,2164.82,147,610.32
2024-06-21,Electronics,East,Cloudy,1740.12,12.14,June,2024,Summer,2768.06,84,631.16
2024-06-21,Home Goods,East,Rainy,1564.07,25.88,June,2024,Summer,2388.05,154,544.83
2024-06-24,Apparel,North,Cloudy,1104.15,9.57,June,2024,Summer,2059.59,73,519.03
2024-06-25,Electronics,East,Rainy,1778.84,16.32,June,2024,Summer,2892.7,108,628.78
2024-06-26,Apparel,West,Rainy,1123.41,10.6,June,2024,Summer,1951.25,79,563.94
2024-06-26,Electronics,East,Cloudy,1641.63,23.35,June,2024,Summer,2712.17,141,687.73
2024-06-27,Home Goods,South,Cloudy,880.04,22.12,June,2024,Summer,1923.37,135,428.05
2024-06-30,Electronics,North,Cloudy,965.0,5.68,June,2024,Summer,2089.58,52,534.16
2024-07-01,Home Goods,North,Cloudy,1571.62,13.3,July,2024,Summer,2275.96,86,547.45
2024-07-02,Apparel,West,Snowy,509.13,12.79,July,2024,Summer,1788.09,76,497.42
2024-07-03,Electronics,South,Snowy,694.91,13.51,July,2024,Summer,2123.34,83,474.04
2024-07-04,Apparel,North,Snowy,533.04,8.16,July,2024,Summer,1514.33,61,424.98
2024-07-08,Apparel,North,Sunny,1584.69,18.69,July,2024,Summer,2442.9,115,545.55
2024-07-08,Electronics,South,Rainy,508.5,13.84,July,2024,Summer,1985.34,88,551.77
2024-07-09,Electronics,South,Rainy,1789.74,27.36,July,2024,Summer,3078.54,163,675.27
2024-07-09,Home Goods,West,Cloudy,649.8,19.21,July,2024,Summer,1679.12,111,429.64
2024-07-10,Electronics,East,Snowy,1454.06,12.83,July,2024,Summer,2558.51,87,610.04
2024-07-10,Home Goods,East,Snowy,1680.13,23.28,July,2024,Summer,2576.52,150,606.22
2024-07-11,Apparel,South,Snowy,1395.64,25.94,July,2024,Summer,2509.91,143,578.14
2024-07-13,Electronics,West,Cloudy,1270.42,6.06,July,2024,Summer,2236.02,40,489.99
2024-07-16,Home Goods,West,Sunny,1915.97,28.11,July,2024,Summer,2670.31,159,596.26
2024-07-17,Home Goods,North,Cloudy,541.28,22.33,July,2024,Summer,1825.78,121,454.65
2024-07-17,Home Goods,West,Cloudy,1543.7,24.52,July,2024,Summer,2253.61,144,478.13
2024-07-17,Electronics,West,Cloudy,1074.93,7.04,July,2024,Summer,2086.15,47,593.26
2024-07-17,Apparel,North,Cloudy,1408.63,22.27,July,2024,Summer,2410.36,134,526.85
2024-07-17,Apparel,East,Snowy,1605.64,23.84,July,2024,Summer,2600.43,138,659.16
2024-07-18,Electronics,North,Snowy,1297.4,14.36,July,2024,Summer,2463.83,88,654.17
2024-07-20,Electronics,North,Snowy,1954.41,21.06,July,2024,Summer,2936.11,117,638.45
2024-07-20,Home Goods,South,Rainy,1010.61,13.39,July,2024,Summer,1647.75,92,395.5
2024-07-22,Electronics,South,Snowy,1187.03,24.79,July,2024,Summer,2574.86,152,590.49
2024-07-23,Home Goods,North,Cloudy,524.09,23.79,July,2024,Summer,1837.06,138,558.86
2024-07-23,Apparel,West,Snowy,1408.22,5.59,July,2024,Summer,2160.97,50,621.42
2024-07-24,Home Goods,North,Rainy,1878.1,19.92,July,2024,Summer,2509.8,115,541.68
2024-07-24,Apparel,South,Cloudy,1429.6,28.54,July,2024,Summer,2529.81,153,541.55
2024-07-31,Apparel,North,Cloudy,596.74,12.78,July,2024,Summer,1759.91,75,440.96
2024-07-31,Electronics,East,Cloudy,1579.48,10.67,July,2024,Summer,2584.37,74,618.35
2024-07-31,Home Goods,East,Snowy,1931.05,13.76,July,2024,Summer,2539.29,97,614.72
2024-08-03,Electronics,East,Rainy,1994.18,22.28,August,2024,Summer,3046.68,134,719.12
2024-08-03,Apparel,North,Cloudy,1252.27,10.21,August,2024,Summer,1983.75,61,502.81
2024-08-05,Home Goods,East,Rainy,820.09,26.45,August,2024,Summer,1859.83,150,440.76
2024-08-08,Electronics,North,Snowy,590.94,20.09,August,2024,Summer,2323.62,125,662.69
2024-08-09,Apparel,South,Snowy,1992.29,6.73,August,2024,Summer,2627.86,54,558.57
2024-08-10,Home Goods,South,Sunny,1081.09,25.59,August,2024,Summer,2143.51,151,578.67
2024-08-10,Electronics,North,Snowy,1614.24,26.05,August,2024,Summer,3022.9,159,678.55
2024-08-10,Apparel,West,Rainy,1709.88,10.01,August,2024,Summer,2244.19,66,544.63
2024-08-11,Apparel,East,Cloudy,677.74,12.18,August,2024,Summer,1685.32,75,407.27
2024-08-12,Apparel,West,Sunny,1800.4,7.93,August,2024,Summer,2612.24,53,670.41
2024-08-12,Home Goods,East,Sunny,551.69,25.84,August,2024,Summer,1849.45,144,440.31
2024-08-13,Home Goods,East,Rainy,1736.8,8.04,August,2024,Summer,2150.68,59,437.91
2024-08-13,Home Goods,East,Rainy,1799.58,25.66,August,2024,Summer,2530.53,141,566.03
2024-08-14,Home Goods,South,Sunny,717.79,12.05,August,2024,Summer,1650.8,76,497.88
2024-08-14,Electronics,North,Rainy,1759.72,21.21,August,2024,Summer,2810.46,120,623.95
2024-08-15,Electronics,West,Snowy,1119.14,6.94,August,2024,Summer,2214.37,48,563.32
2024-08-15,Electronics,South,Snowy,1072.42,12.97,August,2024,Summer,2295.33,90,551.8
2024-08-15,Apparel,North,Snowy,1089.19,11.0,August,2024,Summer,2242.48,75,583.45
2024-08-15,Home Goods,North,Rainy,1076.36,23.7,August,2024,Summer,2064.67,129,502.06
2024-08-15,Apparel,East,Cloudy,1802.83,17.39,August,2024,Summer,2563.42,106,675.73
2024-08-15,Apparel,North,Rainy,748.44,10.03,August,2024,Summer,1634.19,71,381.89
2024-08-16,Electronics,South,Cloudy,1073.87,19.99,August,2024,Summer,2533.59,118,617.32
2024-08-16,Electronics,West,Cloudy,1058.3,19.53,August,2024,Summer,2569.78,107,662.24
2024-08-17,Home Goods,South,Sunny,654.12,26.36,August,2024,Summer,1995.78,153,481.32
2024-08-18,Apparel,East,Rainy,1511.91,15.65,August,2024,Summer,2437.69,99,583.22
2024-08-19,Electronics,North,Rainy,1595.74,24.34,August,2024,Summer,2724.55,154,696.56
2024-08-20,Home Goods,East,Rainy,1283.81,27.39,August,2024,Summer,2278.06,161,523.49
2024-08-20,Home Goods,South,Cloudy,640.51,7.37,August,2024,Summer,1653.04,55,455.32
2024-08-25,Home Goods,North,Cloudy,1826.64,27.46,August,2024,Summer,2792.51,156,663.7
2024-08-25,Electronics,West,Cloudy,1725.88,20.84,August,2024,Summer,2793.13,127,731.06
2024-08-27,Home Goods,North,Rainy,1046.53,25.91,August,2024,Summer,1994.68,152,475.28
2024-08-28,Electronics,North,Sunny,990.57,17.07,August,2024,Summer,2518.05,99,605.02
2024-08-29,Home Goods,South,Rainy,1157.58,14.95,August,2024,Summer,2010.34,94,536.07
2024-08-29,Home Goods,West,Rainy,1096.47,13.31,August,2024,Summer,1690.65,82,465.81
2024-08-30,Electronics,South,Sunny,1642.86,15.91,August,2024,Summer,2612.19,99,725.47
2024-08-30,Electronics,West,Cloudy,1446.05,8.23,August,2024,Summer,2473.09,66,603.7
2024-08-31,Electronics,South,Sunny,1598.18,19.03,August,2024,Summer,2833.2,109,666.26
2024-09-01,Home Goods,South,Rainy,657.89,12.6,September,2024,Fall,1892.24,84,514.65
2024-09-02,Electronics,North,Rainy,1084.64,14.34,September,2024,Fall,2907.77,95,634.76
2024-09-04,Electronics,South,Sunny,577.85,25.71,September,2024,Fall,2520.48,156,629.59
2024-09-07,Electronics,South,Rainy,1514.16,20.25,September,2024,Fall,2991.81,124,640.25
2024-09-08,Electronics,South,Snowy,721.98,19.49,September,2024,Fall,2480.18,122,647.23
2024-09-09,Home Goods,South,Cloudy,903.45,24.65,September,2024,Fall,2420.55,137,627.47
2024-09-12,Home Goods,West,Cloudy,1092.1,28.21,September,2024,Fall,2371.27,161,629.08
2024-09-13,Electronics,West,Cloudy,1506.41,6.22,September,2024,Fall,3020.2,50,810.63
2024-09-14,Apparel,North,Snowy,1387.11,8.13,September,2024,Fall,2618.36,67,558.96
2024-09-14,Electronics,South,Sunny,1166.55,11.24,September,2024,Fall,2825.56,74,624.97
2024-09-16,Apparel,West,Cloudy,1460.3,28.52,September,2024,Fall,2903.77,165,714.32
2024-09-18,Home Goods,West,Rainy,1476.44,27.62,September,2024,Fall,2760.43,161,594.41
2024-09-19,Apparel,South,Rainy,1813.27,12.35,September,2024,Fall,2879.54,81,626.43
2024-09-19,Electronics,South,Snowy,1849.18,9.96,September,2024,Fall,3192.06,74,792.71
2024-09-22,Electronics,South,Sunny,1500.28,9.77,September,2024,Fall,2907.84,72,706.15
2024-09-22,Home Goods,North,Cloudy,597.03,28.33,September,2024,Fall,2191.84,163,546.2
2024-09-23,Electronics,East,Cloudy,1216.82,14.29,September,2024,Fall,2983.52,98,677.08
2024-09-23,Apparel,North,Sunny,820.94,10.58,September,2024,Fall,2127.36,74,575.04
2024-09-25,Apparel,North,Sunny,1087.79,24.5,September,2024,Fall,2481.43,145,622.5
2024-09-25,Electronics,West,Cloudy,786.68,22.82,September,2024,Fall,2656.38,144,657.1
2024-09-28,Apparel,West,Cloudy,1798.73,17.82,September,2024,Fall,2994.3,114,624.29
2024-09-29,Home Goods,North,Snowy,936.72,29.62,September,2024,Fall,2516.03,176,560.81
2024-09-30,Home Goods,West,Snowy,1210.1,11.82,September,2024,Fall,2190.39,85,527.86
2024-09-30,Electronics,East,Snowy,1209.46,5.39,September,2024,Fall,2719.48,54,633.17
